Map,Team,Player,Agent,ACS,Kills,Deaths,Assists,FirstKills,Winner,MapScore,Date,MatchID,MatchURL,Region,Match_ID
Pearl,DFM,gyen,astra,157.0,13,18,10,1.0,False,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Pearl,DFM,art,sova,168.0,13,18,6,1.0,False,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Pearl,GE,kr1stal,sova,215.0,19,12,5,2.0,True,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Pearl,GE,udotan,killjoy,217.0,18,15,3,4.0,True,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Pearl,GE,kellys,vyse,242.0,19,17,6,0.0,True,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Pearl,GE,papi,astra,128.0,13,13,7,0.0,True,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Pearl,GE,patrickwho,jett,159.0,12,16,1,7.0,True,11‑13,2025-03-22,1,https://www.vlr.gg/458805/detonation-focusme-vs-global-esports-champions-tour-2025-pacific-stage-1-w1,APAC,1_APAC
Fracture,T1,meteor,vyse,278.0,20,12,6,2.0,True,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,T1,buzz,neon,237.0,17,12,8,4.0,True,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,T1,sylvan,brimstone,230.0,14,13,13,4.0,True,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,T1,izu,tejo,139.0,13,10,1,2.0,True,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,T1,stax,breach,151.0,10,12,16,1.0,True,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,ZETA,sugarz3ro,brimstone,218.0,18,12,3,0.0,False,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,ZETA,syouta,vyse,167.0,11,14,4,2.0,False,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,ZETA,xdll,breach,154.0,10,16,5,1.0,False,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,ZETA,clz,tejo,133.0,7,15,9,3.0,False,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Fracture,ZETA,dep,raze,192.0,13,17,2,1.0,False,13‑7,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,T1,izu,yoru,206.0,20,15,4,0.0,False,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,T1,buzz,raze,215.0,17,19,5,4.0,False,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,T1,stax,fade,174.0,16,19,6,1.0,False,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,T1,sylvan,omen,146.0,11,17,9,1.0,False,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,T1,meteor,viper,188.0,17,21,5,3.0,False,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,ZETA,dep,yoru,272.0,25,17,10,4.0,True,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,ZETA,sugarz3ro,omen,167.0,17,12,6,4.0,True,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,ZETA,xdll,breach,203.0,21,16,5,3.0,True,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,ZETA,syouta,viper,169.0,14,17,8,3.0,True,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Split,ZETA,clz,tejo,150.0,14,19,4,3.0,True,12‑14,2025-03-22,2,https://www.vlr.gg/458806/t1-vs-zeta-division-champions-tour-2025-pacific-stage-1-w1,APAC,2_APAC
Haven,DRX,beyn,sova,205.0,18,12,1,0.0,True,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,DRX,flashback,neon,229.0,17,16,6,4.0,True,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,DRX,hyunmin,jett,220.0,16,15,3,4.0,True,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,DRX,mako,omen,120.0,8,14,7,2.0,True,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,DRX,free1ng,cypher,145.0,12,17,5,3.0,True,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,PRX,something,breach,212.0,16,13,9,2.0,False,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,PRX,jinggg,omen,164.0,13,11,11,0.0,False,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,PRX,d4v41,tejo,188.0,16,14,4,1.0,False,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,PRX,f0rsaken,yoru,235.0,18,17,5,3.0,False,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Haven,PRX,mindfreak,cypher,145.0,11,16,4,3.0,False,13‑9,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,DRX,mako,viper,274.0,23,15,3,2.0,False,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,DRX,hyunmin,jett,267.0,22,18,1,6.0,False,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,DRX,flashback,killjoy,166.0,12,16,1,2.0,False,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,DRX,free1ng,tejo,128.0,10,17,6,3.0,False,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,DRX,beyn,omen,143.0,9,17,9,3.0,False,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,PRX,something,sova,242.0,20,12,6,2.0,True,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,PRX,jinggg,tejo,238.0,19,15,8,1.0,True,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,PRX,mindfreak,viper,194.0,15,13,7,0.0,True,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,PRX,f0rsaken,waylay,261.0,21,19,7,4.0,True,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Icebox,PRX,d4v41,kayo,112.0,8,17,14,0.0,True,10‑13,2025-03-23,3,https://www.vlr.gg/458807/drx-vs-paper-rex-champions-tour-2025-pacific-stage-1-w1,APAC,3_APAC
Pearl,TLN,killua,fade,217.0,14,15,5,1.0,False,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TLN,primmie,yoru,224.0,14,16,0,3.0,False,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TLN,thyy,astra,201.0,12,17,5,3.0,False,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TLN,jitboys,vyse,134.0,8,16,1,1.0,False,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TLN,crws,tejo,108.0,6,17,4,0.0,False,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TS,invy,vyse,299.0,21,9,5,2.0,True,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TS,jremy,yoru,284.0,20,12,4,4.0,True,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TS,wild0reoo,chamber,213.0,15,12,3,3.0,True,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TS,jessievash,sova,193.0,12,11,9,0.0,True,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Pearl,TS,2ge,astra,183.0,13,10,5,1.0,True,5‑13,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TLN,thyy,brimstone,260.0,13,6,13,2.0,True,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TLN,primmie,waylay,279.0,17,5,1,2.0,True,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TLN,killua,breach,254.0,16,6,5,2.0,True,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TLN,crws,tejo,233.0,14,6,2,1.0,True,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TLN,jitboys,cypher,220.0,12,9,3,4.0,True,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TS,wild0reoo,breach,144.0,8,14,2,0.0,False,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TS,jremy,neon,138.0,7,14,1,2.0,False,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TS,invy,cypher,166.0,7,14,1,2.0,False,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TS,jessievash,tejo,139.0,5,15,3,0.0,False,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Fracture,TS,2ge,brimstone,123.0,5,15,5,0.0,False,13‑2,2025-03-23,4,https://www.vlr.gg/458808/talon-vs-team-secret-champions-tour-2025-pacific-stage-1-w1,APAC,4_APAC
Ascent,GEN,karon,omen,253.0,19,15,7,1.0,False,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,GEN,munchkin,kayo,258.0,17,17,9,2.0,False,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,GEN,ash,tejo,205.0,14,16,1,2.0,False,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,GEN,t3xture,jett,160.0,10,20,4,3.0,False,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,GEN,suggest,cypher,109.0,8,19,0,1.0,False,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,BME,dos9,omen,260.0,22,11,9,0.0,True,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,BME,ncslasher,tejo,259.0,19,15,7,3.0,True,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,BME,berserx,killjoy,208.0,15,13,6,3.0,True,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,BME,shiro,sova,177.0,13,12,5,1.0,True,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Ascent,BME,famouz,phoenix,251.0,18,17,6,5.0,True,8‑13,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
Haven,GEN,munchkin,viper,246.0,29,19,7,9.0,False,15‑17,2025-03-24,5,https://www.vlr.gg/458809/gen-g-vs-boom-esports-champions-tour-2025-pacific-stage-1-w1,APAC,5_APAC
